INTERACTOR_A	INTERACTOR_B
dm13337	dm2937
dm8620	dm8646
dm1932	dm9658
dm3604	dm8188
dm3351	dm38
dm8165	dm8454
dm5720	dm7881
dm572	dm9596
dm2353	dm4645
dm2256	dm7003
dm4835	dm6950
dm3999	dm6856
dm4568	dm7688
dm4870	dm8415
dm10271	dm4255
dm2170	dm603
dm11633	dm8952
dm4555	dm6378
dm132	dm3946
dm2464	dm3692
dm11947	dm1994
dm11377	dm13535
dm1628	dm9594
dm2713	dm715
dm10216	dm3649
dm2068	dm8514
dm11812	dm1869
dm5911	dm7511
dm11583	dm6344
dm6391	dm9594
dm4839	dm8696
dm10897	dm2172
dm11947	dm5551
dm4043	dm5240
dm3182	dm7806
dm10176	dm7536
dm3616	dm5466
dm7846	dm7846
dm3087	dm5508
dm2753	dm3245
dm4972	dm7681
dm11506	dm8747
dm11167	dm8275
dm11048	dm11527
dm2296	dm8812
dm606	dm7333
dm2654	dm3221
dm11992	dm7741
dm3602	dm991
dm1994	dm3192
dm2318	dm6117
dm9056	dm9236
dm3543	dm4058
dm10778	dm4839
dm3182	dm9453
dm10787	dm9925
dm6888	dm9795
dm1988	dm8157
dm2849	dm9149
dm5846	dm9592
dm4509	dm6399
dm10551	dm12010
dm2996	dm8886
dm5861	dm8230
dm10780	dm906
dm3669	dm6405
dm11164	dm3567
dm11908	dm6669
dm3350	dm9885
dm6191	dm6400
dm6740	dm878
dm13536	dm5975
dm1102	dm99
dm5172	dm8957
dm1140	dm12856
dm10142	dm7888
dm10583	dm1403
dm2754	dm8308
dm5672	dm9793
dm10781	dm8026
dm1279	dm417
dm1414	dm2055
dm11631	dm11819
dm11798	dm12788
dm6341	dm6827
dm13966	dm8999
dm382	dm7952
dm3308	dm572
dm11238	dm2464
dm284	dm9370
dm12516	dm813
dm13898	dm4565
dm4791	dm9646
dm1119	dm918
dm2491	dm2698
dm3718	dm9149
dm2641	dm2738
dm6024	dm7929
dm5553	dm94
dm12730	dm443
dm444	dm758
dm1936	dm7521
dm3708	dm8694
dm3603	dm8134
dm13263	dm6556
dm12267	dm5070
dm6481	dm8692
dm1799	dm2944
dm13857	dm794
dm10183	dm1279
dm6578	dm831
dm6845	dm9704
dm4958	dm6754
dm5099	dm6487
dm509	dm8967
dm13112	dm2943
dm6654	dm715
dm2495	dm5729
dm1930	dm7685
dm12381	dm7161
dm3660	dm7566
dm5713	dm6607
dm13769	dm7274
dm1577	dm5629
dm3296	dm6852
dm5292	dm914
dm8784	dm948
dm6404	dm9678
dm11506	dm12809
dm6553	dm8813
dm10400	dm5616
dm2787	dm6178
dm1547	dm3224
dm6671	dm6784
dm7609	dm7611
dm1567	dm9661
dm12073	dm3119
dm11562	dm3751
dm4121	dm473
dm10899	dm5497
dm10030	dm6513
dm11240	dm6847
dm2276	dm2996
dm12593	dm493
dm6715	dm8699
dm7228	dm9686
dm2676	dm5208
dm425	dm8469
dm2648	dm4380
dm10183	dm10637
dm13577	dm4947
dm3699	dm9818
dm12973	dm763
dm1685	dm3616
dm1568	dm823
dm11426	dm2276
dm2260	dm2706
dm3857	dm9217
dm3734	dm7650
dm11238	dm6389
dm4759	dm9729
dm11050	dm1847
dm4972	dm7452
dm11727	dm5282
dm6389	dm6481
dm2436	dm6024
dm4972	dm8693
dm13758	dm6716
dm1070	dm13380
dm2656	dm715
dm2694	dm330
dm14051	dm2265
dm11032	dm4007
dm10214	dm6647
dm617	dm9121
dm3224	dm9312
dm4836	dm559
dm715	dm9128
dm12194	dm8279
dm3374	dm4107
dm11707	dm3559
dm286	dm6209
dm3107	dm3248
dm12390	dm13337
dm8856	dm9061
dm878	dm878
dm10315	dm3125
dm5322	dm7950
dm4173	dm701
dm13556	dm3616
dm13417	dm9704
dm10	dm2003
dm1739	dm4030
dm1000	dm765
dm7741	dm8514
dm2675	dm4182
dm12353	dm6719
dm321	dm6754
dm2190	dm7143
dm6513	dm7546
dm11000	dm7024
dm12239	dm13219
dm13579	dm4431
dm5604	dm917
dm2352	dm8664
dm4168	dm7867
dm10292	dm10292
dm10906	dm7974
dm12632	dm5975
dm1474	dm42
dm3876	dm8770
dm4008	dm6753
dm8523	dm9736
dm2607	dm4319
dm2035	dm6389
dm12844	dm13635
dm315	dm6888
dm3714	dm7610
dm3751	dm548
dm8886	dm9427
dm62	dm9658
dm5156	dm5937
dm12587	dm629
dm13087	dm248
dm5702	dm809
dm5839	dm7110
dm10638	dm766
dm10141	dm8766
dm10649	dm3181
dm2137	dm4800
dm11947	dm9679
dm12721	dm5120
dm1876	dm2795
dm5124	dm8042
dm8157	dm8435
dm2093	dm2946
dm3946	dm9021
dm13580	dm8311
dm5513	dm7599
dm2403	dm3868
dm8280	dm8402
dm3941	dm7974
dm3058	dm6103
dm10678	dm718
dm1147	dm4993
dm5259	dm6485
dm1848	dm4379
dm2402	dm4170
dm3180	dm6983
dm12090	dm5407
dm6720	dm9408
dm444	dm5569
dm10431	dm2566
dm10627	dm5550
dm12242	dm5720
dm2623	dm7993
dm13432	dm9596
dm10460	dm3959
dm3307	dm7003
dm5111	dm8923
dm1365	dm5437
dm5121	dm9843
dm10399	dm7513
dm7158	dm8837
dm1050	dm699
dm11262	dm1714
dm11948	dm9792
dm547	dm8277
dm3602	dm3746
dm1427	dm6671
dm11994	dm6988
dm1001	dm3772
dm262	dm4467
dm444	dm9056
dm6060	dm9642
dm12810	dm6259
dm12192	dm12300
dm11290	dm4153
dm11725	dm5394
dm6140	dm7275
dm13582	dm6770
dm5709	dm6928
dm1676	dm2787
dm11685	dm457
dm2164	dm246
dm12192	dm6401
dm11970	dm4261
dm2135	dm736
dm13583	dm9203
dm1006	dm6464
dm8186	dm8624
dm13684	dm4819
dm1953	dm5713
dm12192	dm92
dm11238	dm3714
dm4199	dm9583
dm10031	dm6117
dm12878	dm7448
dm13660	dm6470
dm3581	dm8299
dm2467	dm3808
dm3894	dm6448
dm7949	dm9498
dm11792	dm1627
dm1435	dm2731
dm13039	dm13634
dm1295	dm7666
dm5785	dm6448
dm11954	dm6924
dm2799	dm7450
dm4824	dm8350
dm2811	dm7420
dm1435	dm3439
dm2288	dm3789
dm2233	dm5791
dm12469	dm4838
dm4815	dm9069
dm5073	dm8272
dm13596	dm9594
dm4766	dm8048
dm12556	dm8374
dm13758	dm7466
dm4055	dm7681
dm3887	dm6687
dm11440	dm4549
dm3087	dm5292
dm13557	dm7939
dm114	dm2397
dm2718	dm9551
dm13538	dm2354
dm10109	dm13937
dm11796	dm4919
dm13432	dm3751
dm2513	dm9149
dm3701	dm6972
dm5331	dm6294
dm2265	dm7994
dm3232	dm3662
dm1662	dm3291
dm10778	dm11931
dm7196	dm7363
dm10145	dm8167
dm2999	dm6417
dm3816	dm9394
dm10533	dm8042
dm1282	dm3895
dm13576	dm2505
dm11074	dm1468
dm3124	dm7712
dm2789	dm3107
dm5087	dm6827
dm11311	dm6911
dm12	dm4719
dm8696	dm8934
dm6427	dm6507
dm4958	dm7361
dm8309	dm9659
dm4100	dm4919
dm12883	dm6654
dm3385	dm5208
dm7143	dm7158
dm3716	dm4008
dm2978	dm498
dm5084	dm7078
dm1115	dm3245
dm13150	dm8371
dm10675	dm5354
dm4058	dm4867
dm12215	dm4214
dm12857	dm6086
dm2653	dm734
dm1827	dm1869
dm12857	dm6503
dm3616	dm5156
dm7067	dm7469
dm3559	dm5569
dm4824	dm4835
dm3221	dm6212
dm3895	dm4839
dm10591	dm9334
dm3424	dm7302
dm4596	dm5472
dm7681	dm8568
dm10852	dm6717
dm1810	dm8741
dm2751	dm4358
dm5469	dm8664
dm7952	dm8186
dm72	dm8280
dm221	dm7670
dm232	dm8402
dm5703	dm8836
dm12843	dm7887
dm6589	dm7024
dm3871	dm7829
dm5727	dm7826
dm2403	dm9477
dm2440	dm9884
dm5707	dm8402
dm11211	dm13335
dm12411	dm559
dm1932	dm2259
dm14075	dm7724
dm11680	dm4241
dm6341	dm7184
dm13759	dm9659
dm3107	dm8402
dm10815	dm13599
dm10640	dm9469
dm12134	dm2043
dm13171	dm3044
dm10314	dm7230
dm11605	dm4298
dm11379	dm2714
dm13193	dm3028
dm1607	dm6557
dm12843	dm5434
dm2203	dm8786
dm11270	dm2661
dm13086	dm2739
dm1326	dm7760
dm1967	dm3441
dm2093	dm8999
dm5175	dm7667
dm12407	dm1527
dm13264	dm6191
dm4220	dm6716
dm6667	dm7609
dm10141	dm8730
dm3967	dm7039
dm6507	dm7688
dm10183	dm99
dm4766	dm709
dm3161	dm5023
dm10291	dm4043
dm2943	dm6074
dm12111	dm3193
dm2337	dm4321
dm2663	dm4358
dm5318	dm6892
dm8331	dm9309
dm11262	dm8393
dm7466	dm7929
dm11809	dm6827
dm5044	dm6715
dm2885	dm7519
dm7722	dm884
dm6665	dm7466
dm12609	dm953
dm12305	dm2073
dm444	dm6518
dm7811	dm878
dm10784	dm9370
dm112	dm8037
dm11032	dm8691
dm11749	dm6924
dm2600	dm4943
dm12407	dm13742
dm11219	dm7826
dm5965	dm8280
dm1673	dm7381
dm6667	dm7125
dm171	dm7313
dm12133	dm6375
dm13967	dm9790
dm10319	dm7036
dm10520	dm7213
dm10502	dm2846
dm6008	dm8371
dm2551	dm3492
dm2235	dm6909
dm1868	dm5822
dm2787	dm5156
dm5785	dm7054
dm11173	dm13601
dm1056	dm3772
dm11792	dm4767
dm1918	dm3456
dm11412	dm2436
dm7055	dm877
dm1256	dm4637
dm1507	dm4835
dm1199	dm2308
dm2673	dm7182
dm5488	dm715
dm5740	dm8402
dm10852	dm1718
dm12950	dm3000
dm4380	dm9818
dm2753	dm597
dm13091	dm9446
dm6297	dm8167
dm10998	dm6175
dm4199	dm9312
dm10708	dm11706
dm6341	dm8226
dm12677	dm321
dm480	dm8759
dm1168	dm1528
dm6532	dm7705
dm5319	dm8486
dm3602	dm3816
dm10691	dm11238
dm7240	dm8813
dm2239	dm9269
dm10273	dm12905
dm3031	dm5899
dm5087	dm7180
dm13194	dm7826
dm4358	dm9658
dm2491	dm9735
dm11412	dm3467
dm5860	dm6606
dm6250	dm6342
dm3868	dm7563
dm11103	dm8473
dm2344	dm3602
dm7143	dm8625
dm6352	dm7275
dm2584	dm3772
dm3662	dm373
dm11188	dm9951
dm2695	dm359
dm132	dm13731
dm5002	dm8923
dm11290	dm2738
dm1614	dm5788
dm1326	dm5408
dm6086	dm7515
dm3751	dm7536
dm104	dm2334
dm10714	dm961
dm13556	dm8023
dm12114	dm8402
dm1147	dm6178
dm2999	dm569
dm4970	dm6910
dm3343	dm5331
dm3808	dm3853
dm6074	dm8569
dm2626	dm4130
dm2676	dm3857
dm247	dm3808
dm4009	dm8158
dm10633	dm9706
dm2948	dm8555
dm11750	dm13787
dm5489	dm9046
dm11557	dm6024
dm10183	dm3439
dm3692	dm9203
dm2306	dm2377
dm3221	dm906
dm1253	dm5058
dm11234	dm5515
dm1762	dm6024
dm11212	dm7536
dm14038	dm6674
dm7748	dm7952
dm7143	dm7611
dm4133	dm6690
dm6822	dm739
dm6486	dm9789
dm1099	dm1173
dm1365	dm6933
dm10649	dm6448
dm11311	dm5556
dm11934	dm8730
dm3409	dm8173
dm5909	dm72
dm11726	dm2280
dm1081	dm12828
dm12611	dm3872
dm380	dm4093
dm10241	dm1715
dm2429	dm2641
dm11311	dm3211
dm13339	dm6159
dm2116	dm8414
dm4723	dm6411
dm3695	dm6870
dm4975	dm9467
dm13067	dm8690
dm12856	dm6074
dm1027	dm923
dm12443	dm196
dm3290	dm8953
dm3467	dm5629
dm10551	dm11738
dm4812	dm8280
dm1725	dm1988
dm509	dm7640
dm11927	dm8741
dm4043	dm4788
dm3089	dm7650
dm4518	dm569
dm10650	dm8646
dm12858	dm2035
dm3605	dm8174
dm1459	dm6430
dm4741	dm6867
dm2606	dm6341
dm3602	dm4044
dm3108	dm4769
dm525	dm5471
dm2945	dm3816
dm12018	dm13048
dm2689	dm7165
dm4518	dm481
dm606	dm6745
dm7662	dm9644
dm12649	dm7519
dm5642	dm6148
dm5721	dm8484
dm5403	dm5407
dm12381	dm6666
dm12995	dm9551
dm1275	dm7159
dm12701	dm4130
dm2614	dm2799
dm13084	dm6145
dm11947	dm3204
dm11311	dm8869
dm5720	dm9794
dm10628	dm5739
dm10704	dm12531
dm1988	dm3896
dm4667	dm7325
dm11680	dm9056
dm10627	dm11724
dm5341	dm8781
dm10142	dm13597
dm10497	dm970
dm11507	dm9843
dm3768	dm5319
dm5785	dm6224
dm10592	dm5538
dm11713	dm2879
dm5100	dm5717
dm3692	dm6008
dm12696	dm9103
dm12414	dm5592
dm11413	dm7359
dm3808	dm9144
dm1892	dm3969
dm6418	dm6847
dm7214	dm9170
dm1115	dm13270
dm3458	dm6978
dm3613	dm7317
dm9568	dm9626
dm13937	dm5513
dm2871	dm5298
dm10141	dm4093
dm10216	dm6770
dm28	dm8597
dm4709	dm5466
dm3792	dm6868
dm3662	dm9408
dm9206	dm9761
dm11217	dm2228
dm5044	dm5292
dm2444	dm9290
dm327	dm9493
dm12078	dm8667
dm10355	dm1498
dm2252	dm4919
dm3540	dm6909
dm5628	dm5764
dm1115	dm12379
dm1420	dm6611
dm14089	dm8815
dm590	dm9269
dm11484	dm2828
dm1147	dm1528
dm6988	dm7569
dm12045	dm737
dm2901	dm6024
dm11342	dm7110
dm13417	dm2824
dm12844	dm152
dm12269	dm6074
dm2309	dm4869
dm2868	dm5221
dm1576	dm3456
dm12239	dm12654
dm3648	dm8158
dm8021	dm9548
dm113	dm13085
dm2654	dm8589
dm5356	dm6687
dm7359	dm8186
dm1056	dm7687
dm8612	dm9092
dm11680	dm5569
dm10268	dm1277
dm3789	dm509
dm7103	dm8065
dm2325	dm465
dm1420	dm9019
dm4989	dm6930
dm5070	dm7161
dm2880	dm9310
dm12113	dm12382
dm5070	dm6045
dm2737	dm4456
dm12557	dm1627
dm13085	dm5121
dm2093	dm4130
dm6467	dm9080
dm11947	dm6212
dm13582	dm2663
dm11610	dm2193
dm4920	dm5787
dm1365	dm5292
dm12537	dm7519
dm10142	dm5802
dm4298	dm7513
dm4358	dm5483
dm14045	dm736
dm8346	dm9707
dm62	dm9390
dm12279	dm13557
dm2428	dm8983
dm2641	dm2675
dm1378	dm4565
dm7317	dm9065
dm2560	dm8448
dm11947	dm2885
dm11481	dm3352
dm3279	dm7079
dm11792	dm3433
dm4490	dm7298
dm2664	dm463
dm6974	dm7161
dm4310	dm4358
dm13582	dm6389
dm10897	dm9592
dm6594	dm6911
dm2525	dm5394
dm2787	dm7616
dm1099	dm8949
dm12144	dm12407
dm2055	dm6447
dm682	dm7333
dm11234	dm6604
dm1277	dm3474
dm5979	dm9947
dm6249	dm6665
dm546	dm6501
dm1602	dm8597
dm2763	dm4920
dm9169	dm9926
dm6195	dm9569
dm5957	dm9624
dm2243	dm3505
dm3973	dm4468
dm12165	dm7681
dm3182	dm9731
dm11377	dm4241
dm4120	dm7625
dm8983	dm9704
dm11049	dm8038
dm2711	dm6912
dm3193	dm4666
dm10712	dm9274
dm121	dm6532
dm2436	dm8061
dm13870	dm7953
dm2444	dm5221
dm526	dm9887
dm12556	dm1658
dm1654	dm9082
dm11238	dm2663
dm1326	dm2806
dm2350	dm6009
dm126	dm751
dm12270	dm4979
dm3106	dm3357
dm13535	dm8576
dm12466	dm3602
dm11461	dm417
dm742	dm8933
dm2578	dm7230
dm5192	dm7421
dm2103	dm7682
dm11666	dm3692
dm9168	dm9872
dm7166	dm9536
dm2044	dm7079
dm3406	dm9149
dm498	dm8021
dm10427	dm1435
dm5745	dm5937
dm1576	dm3363
dm3028	dm92
dm246	dm4972
dm10636	dm2928
dm12492	dm1576
dm6855	dm7004
dm5347	dm7103
dm11607	dm8021
dm3309	dm7538
dm3602	dm435
dm12560	dm403
dm4161	dm9394
dm1791	dm911
dm12490	dm6389
dm1155	dm12045
dm1676	dm1676
dm3636	dm927
dm16	dm9646
dm2436	dm7519
dm4552	dm7995
dm78	dm8245
dm6343	dm7061
dm246	dm3899
dm2094	dm3692
dm10705	dm13597
dm10314	dm8186
dm10378	dm11312
dm6578	dm745
dm10784	dm7552
dm2093	dm8820
dm180	dm8299
dm3581	dm7682
dm10458	dm11032
dm11293	dm5639
dm1780	dm6622
dm12012	dm4319
dm11632	dm13596
dm5058	dm8211
dm11631	dm8741
dm6259	dm822
dm2467	dm7320
dm496	dm9755
dm5455	dm6780
dm3615	dm9272
dm417	dm889
dm6320	dm8309
dm11706	dm7911
dm195	dm480
dm11951	dm546
dm3613	dm8750
dm9019	dm9205
dm12381	dm3936
dm3409	dm7515
dm12743	dm2928
dm7052	dm9067
dm246	dm3939
dm10002	dm2998
dm12401	dm7524
dm12248	dm12907
dm3161	dm6784
dm4093	dm96
dm2436	dm8185
dm5343	dm7685
dm3602	dm7424
dm10141	dm5787
dm3772	dm4359
dm13111	dm7653
dm3853	dm7916
dm2055	dm4814
dm10955	dm7569
dm2240	dm8922
dm4321	dm7003
dm2654	dm9082
dm4635	dm9358
dm13405	dm1373
dm2890	dm7023
dm6481	dm9274
dm353	dm715
dm13965	dm1547
dm13253	dm1898
dm12078	dm8402
dm8577	dm8920
dm10320	dm1918
dm5707	dm5909
dm1577	dm612
dm12190	dm3075
dm13039	dm247
dm7519	dm8646
dm11947	dm7826
dm6007	dm6447
dm12381	dm8568
dm10801	dm590
dm8186	dm9206
dm498	dm7536
dm11582	dm2752
dm12173	dm1724
dm8226	dm9758
dm11482	dm9121
dm3219	dm7317
dm262	dm715
dm1489	dm4442
dm11988	dm12056
dm2663	dm603
dm12280	dm3899
dm3876	dm4456
dm3509	dm6909
dm7907	dm7993
dm7546	dm7629
dm2069	dm6401
dm10112	dm9884
dm2172	dm3703
dm10614	dm11792
dm11853	dm8802
dm4158	dm7026
dm3492	dm7611
dm3162	dm633
dm12114	dm1850
dm1152	dm6191
dm12408	dm3616
dm13534	dm2193
dm11234	dm12269
dm7322	dm7609
dm132	dm9551
dm10004	dm11409
dm4673	dm5087
dm11289	dm4058
dm2768	dm878
dm7254	dm7715
dm809	dm8251
dm11934	dm12516
dm3673	dm8353
dm3107	dm7320
dm1625	dm9181
dm11484	dm2989
dm1994	dm3462
dm3857	dm7741
dm230	dm9866
dm3714	dm8612
dm7272	dm7603
dm11976	dm984
dm11167	dm12239
dm1113	dm5239
dm10618	dm3616
dm5506	dm5799
dm3291	dm509
dm1355	dm715
dm9257	dm99
dm6061	dm6518
dm2512	dm4278
dm12269	dm4565
dm12050	dm9594
dm11888	dm13973
dm13049	dm5175
dm11211	dm2340
dm3469	dm4017
dm590	dm7581
dm246	dm8402
dm5263	dm6225
dm6687	dm9678
dm12190	dm2196
dm2397	dm92
dm11952	dm1889
dm1662	dm6513
dm10431	dm7380
dm1988	dm3798
dm10630	dm2203
dm11909	dm6886
dm10374	dm13193
dm2093	dm4755
dm7230	dm8741
dm3029	dm3108
dm2738	dm9202
dm2751	dm3288
dm13536	dm2460
dm11088	dm785
dm13769	dm3933
dm5099	dm6007
dm4919	dm7111
dm613	dm8157
dm6559	dm7846
dm7276	dm9825
dm2449	dm721
dm11749	dm13684
dm286	dm7237
dm2649	dm7685
dm10632	dm6294
dm2436	dm2987
dm359	dm5994
dm11839	dm7516
dm11100	dm11614
dm3352	dm356
dm2751	dm5172
dm10375	dm1173
dm4380	dm7420
dm10650	dm8813
dm3528	dm9684
dm2978	dm4591
dm1568	dm837
dm2937	dm62
dm10082	dm2417
dm1401	dm6742
dm11238	dm8402
dm5961	dm9811
dm13043	dm3907
dm3134	dm8254
dm3817	dm8371
dm6469	dm7023
dm2968	dm5354
dm6357	dm7916
dm6485	dm6485
dm11042	dm5318
dm1993	dm7654
dm327	dm8951
dm10356	dm8186
dm1378	dm14025
dm11220	dm4839
dm6694	dm9925
dm2037	dm8935
dm10591	dm11855
dm11465	dm1302
dm11947	dm1734
dm10635	dm3662
dm2811	dm8523
dm4093	dm7586
dm2233	dm4153
dm11454	dm5604
dm10086	dm1932
dm3104	dm3692
dm13579	dm6411
dm3363	dm3818
dm11311	dm1500
dm4331	dm8934
dm6532	dm9272
dm12902	dm3662
dm3767	dm5997
dm13116	dm519
dm4182	dm5191
dm12138	dm3558
dm12952	dm480
dm5394	dm6604
dm11262	dm6446
dm11808	dm9974
dm8308	dm877
dm10727	dm2985
dm13477	dm7023
dm2654	dm956
dm3182	dm5996
dm3751	dm5529
dm8687	dm9056
dm1228	dm2629
dm6805	dm7004
dm2344	dm6687
dm3268	dm8803
dm1027	dm11607
dm11428	dm11909
dm2428	dm7181
dm3751	dm7359
dm10852	dm6627
dm10166	dm7161
dm13480	dm9844
dm2500	dm8167
dm9332	dm9755
dm4010	dm547
dm6551	dm8102
dm6665	dm7160
dm11289	dm13364
dm13581	dm6024
dm11507	dm4836
dm7338	dm8789
dm12403	dm6958
dm11563	dm8568
dm11732	dm9205
dm10355	dm13534
dm9376	dm9925
dm3000	dm6908
dm5861	dm6077
dm2675	dm5331
dm1946	dm6690
dm6513	dm8037
dm3662	dm7144
dm1081	dm11706
dm3617	dm5366
dm11602	dm2703
dm11098	dm2073
dm5087	dm5318
dm2350	dm5452
dm3772	dm3832
dm12081	dm8933
dm7952	dm9021
dm11339	dm4839
dm2751	dm7420
dm13924	dm4549
dm559	dm7433
dm10554	dm12218
dm6305	dm6691
dm1147	dm8621
dm4634	dm4992
dm8816	dm9274
dm13987	dm9704
dm4670	dm7685
dm2136	dm3936
dm1235	dm9080
dm3366	dm5702
dm7790	dm9272
dm1586	dm9060
dm3602	dm5331
dm3222	dm9421
dm3162	dm4700
dm4664	dm9986
dm11042	dm3424
dm6009	dm6584
dm2578	dm5847
dm1982	dm4181
dm10216	dm2896
dm1107	dm5057
dm1647	dm4565
dm13804	dm6210
dm1732	dm8568
dm13898	dm4359
dm12947	dm670
dm5604	dm952
dm1183	dm3751
dm5997	dm6025
dm1526	dm2449
dm10398	dm2880
dm11043	dm8157
dm5169	dm6752
dm1716	dm6513
dm5506	dm7182
dm13962	dm2803
dm10176	dm9680
dm5107	dm9205
dm6049	dm7625
dm11583	dm6979
dm12902	dm1999
dm10753	dm4835
dm573	dm5860
dm9361	dm9646
dm13111	dm4991
dm1590	dm7297
dm1430	dm2306
dm10439	dm8259
dm6356	dm7103
dm11100	dm6647
dm10655	dm9684
dm10841	dm2784
dm3654	dm64
dm2799	dm3663
dm2578	dm2663
dm2297	dm7254
dm8210	dm8509
dm7685	dm8646
dm12267	dm8009
dm10431	dm7325
dm10256	dm6077
dm5673	dm7909
dm3821	dm6720
dm2228	dm2996
dm6452	dm7340
dm2706	dm3832
dm2367	dm4007
dm11289	dm7954
dm6446	dm8936
dm496	dm9704
dm72	dm8271
dm8276	dm8886
dm10423	dm5107
dm4556	dm6026
dm1065	dm2713
dm5087	dm7339
dm12293	dm12770
dm3772	dm6933
dm4667	dm6537
dm1061	dm7144
dm1056	dm834
dm8933	dm9290
dm3751	dm5221
dm2461	dm6723
dm2252	dm9570
dm12782	dm4209
dm1627	dm9492
dm13870	dm4441
dm2578	dm5407
dm2505	dm3967
dm13383	dm2239
dm13499	dm6979
dm480	dm9290
dm11031	dm8885
dm13417	dm8312
dm3844	dm444
dm1680	dm3497
dm6197	dm6404
dm11238	dm8299
dm2985	dm7230
dm10636	dm2176
dm1917	dm9887
dm4812	dm5707
dm10190	dm13582
dm6949	dm7002
dm13087	dm13240
dm11947	dm2469
dm6427	dm6698
dm9236	dm9236
dm2344	dm9592
dm1551	dm7611
dm3816	dm3906
dm11311	dm2537
dm11706	dm5789
dm13537	dm6720
dm4482	dm5953
dm2767	dm4153
dm1474	dm8382
dm12828	dm4298
dm246	dm986
dm10509	dm193
dm3296	dm7196
dm6688	dm9291
dm5787	dm6518
dm2271	dm7687
dm14038	dm8279
dm12409	dm4055
dm8687	dm8949
dm10344	dm8568
dm3394	dm5894
dm12466	dm9760
dm10735	dm2760
dm3627	dm8785
dm11032	dm3500
dm10268	dm12724
dm1507	dm4358
dm3818	dm4946
dm1378	dm323
dm11014	dm979
dm2661	dm9121
dm10852	dm7516
dm10375	dm4431
dm11212	dm13141
dm425	dm6390
dm10324	dm1326
dm3451	dm7036
dm11122	dm7323
dm10399	dm7517
dm12673	dm1465
dm11679	dm1734
dm1295	dm1663
dm13973	dm1965
dm5190	dm6118
dm3492	dm5977
dm10935	dm11290
dm6648	dm7772
dm11707	dm9596
dm13474	dm13558
dm2950	dm3029
dm4332	dm6742
dm10852	dm11510
dm2361	dm2649
dm3481	dm4158
dm5040	dm6951
dm10480	dm2879
dm13263	dm6823
dm8514	dm9069
dm7003	dm9293
dm2334	dm3876
dm9205	dm9948
dm7236	dm8102
dm11837	dm12090
dm13534	dm6074
dm1173	dm777
dm5085	dm6888
dm12989	dm5322
dm1217	dm6537
dm10708	dm11483
dm3751	dm7829
dm10784	dm5517
dm13475	dm1567
dm2232	dm7599
dm12531	dm8711
dm13580	dm8308
dm12730	dm12974
dm4546	dm8415
dm6400	dm8869
dm13174	dm3717
dm2476	dm2741
dm1013	dm8962
dm23	dm7064
dm10475	dm7272
dm12353	dm2240
dm4380	dm4380
dm1862	dm6328
dm11752	dm12881
dm6430	dm7598
dm10431	dm11311
dm1577	dm8865
dm295	dm6988
dm8451	dm9925
dm11452	dm12166
dm3540	dm7721
dm5491	dm5491
dm4298	dm6690
dm3366	dm5221
dm13870	dm6399
dm13581	dm6259
dm1301	dm3602
dm13268	dm1532
dm14045	dm9410
dm1931	dm2193
dm11064	dm5909
dm10317	dm10932
dm391	dm5706
dm6331	dm7742
dm2912	dm9884
dm6060	dm9665
dm1936	dm6076
dm816	dm8713
dm2233	dm7425
dm12300	dm5139
dm4332	dm9308
dm6827	dm8241
dm10086	dm72
dm13770	dm1454
dm8621	dm9659
dm11991	dm7610
dm3399	dm6784
dm12611	dm7569
dm3601	dm7043
dm2088	dm8992
dm834	dm9887
dm7599	dm9128
dm13634	dm3808
dm6401	dm8
dm3625	dm6665
dm480	dm6074
dm6847	dm7580
dm1262	dm6451
dm3291	dm6665
dm12227	dm9629
dm1064	dm3602
dm13337	dm8514
dm13268	dm4766
dm11014	dm9640
dm2271	dm7974
dm11317	dm3221
dm10031	dm79
dm5822	dm6446
dm11631	dm5965
dm6485	dm7993
dm13684	dm3751
dm4578	dm7103
dm2919	dm3088
dm11262	dm11412
dm5703	dm6484
dm715	dm9583
dm6231	dm8865
dm1593	dm7325
dm1000	dm10783
dm1077	dm3533
dm3340	dm3844
dm2944	dm9069
dm2995	dm3816
dm1761	dm3481
dm4957	dm5784
dm6075	dm9661
dm3717	dm7611
dm11426	dm519
dm12495	dm3447
dm1305	dm9765
dm1032	dm4958
dm2995	dm8687
dm6445	dm9625
dm12881	dm2361
dm3649	dm4109
dm1646	dm4087
dm14066	dm9755
dm315	dm650
dm1936	dm8356
dm1147	dm7422
dm1742	dm3897
dm11032	dm803
dm4757	dm9556
dm4010	dm8867
dm2892	dm8295
dm3683	dm6909
dm4170	dm5453
dm469	dm7681
dm10807	dm6803
dm1420	dm3602
dm2921	dm5910
dm247	dm7513
dm2403	dm6045
dm5315	dm6585
dm11210	dm7645
dm1000	dm3366
dm6720	dm7026
dm11012	dm2650
dm10785	dm12721
dm1889	dm382
dm10183	dm7907
dm5631	dm6012
dm5366	dm7325
dm10652	dm12298
dm11937	dm9236
dm1332	dm5713
dm11300	dm5041
dm5061	dm7438
dm5407	dm5419
dm241	dm9056
dm4817	dm6389
dm11311	dm5452
dm13240	dm2661
dm11834	dm3051
dm8171	dm9471
dm6888	dm9771
dm7380	dm9583
dm1361	dm8136
dm4318	dm5367
dm10628	dm9793
dm1936	dm2416
dm2398	dm7974
dm10109	dm12268
dm11212	dm5741
dm2365	dm4637
dm301	dm8329
dm11947	dm3616
dm2055	dm5221
dm4011	dm8308
